red,yellow,green,%_responder,score
10,13,32,0.55,0.44
10,14,32,0.56,0.46
10,15,32,0.57,0.48
10,16,32,0.58,0.5
10,17,32,0.59,0.52
10,18,32,0.6,0.54
10,19,32,0.61,0.56
10,20,32,0.62,0.58
10,21,32,0.63,0.6
10,22,32,0.64,0.62
10,23,32,0.65,0.64
10,24,32,0.66,0.66
10,25,32,0.67,0.68
10,26,32,0.68,0.7000000000000001
10,27,32,0.69,0.72
10,28,32,0.7,0.74
10,29,32,0.71,0.76
10,30,32,0.72,0.78
10,31,32,0.73,0.8
10,32,32,0.74,0.8200000000000001
10,33,32,0.75,0.84
10,34,32,0.76,0.86
10,35,32,0.77,0.88
10,36,32,0.78,0.9
10,37,32,0.79,0.92
10,38,32,0.8,0.9400000000000001
10,39,32,0.81,0.96
10,40,32,0.82,0.98
10,41,32,0.83,1.0
10,42,32,0.84,1.02
10,43,32,0.85,1.04
10,44,32,0.86,1.06
10,45,32,0.87,1.08
10,46,32,0.88,1.1
10,47,32,0.89,1.12
10,48,32,0.9,1.1400000000000001
10,49,32,0.91,1.16
10,50,32,0.92,1.18
10,51,32,0.93,1.2
10,52,32,0.94,1.22
10,53,32,0.95,1.24
10,54,32,0.96,1.26
10,55,32,0.97,1.28
10,56,32,0.98,1.3
10,57,32,0.99,1.32
10,58,32,1.0,1.34
10,0,33,0.43,0.17
10,1,33,0.44,0.19
10,2,33,0.45,0.21
10,3,33,0.46,0.23
10,4,33,0.47,0.25
10,5,33,0.48,0.27
10,6,33,0.49,0.29
10,7,33,0.5,0.31
10,8,33,0.51,0.33
10,9,33,0.52,0.35000000000000003
10,10,33,0.53,0.37
10,11,33,0.54,0.39
10,12,33,0.55,0.41000000000000003
10,13,33,0.56,0.43
10,14,33,0.57,0.45
10,15,33,0.58,0.47000000000000003
10,16,33,0.59,0.49
10,17,33,0.6,0.51
10,18,33,0.61,0.53
10,19,33,0.62,0.55
10,20,33,0.63,0.5700000000000001
10,21,33,0.64,0.59
10,22,33,0.65,0.61
10,23,33,0.66,0.63
10,24,33,0.67,0.65
10,25,33,0.68,0.67
10,26,33,0.69,0.6900000000000001
10,27,33,0.7,0.71
10,28,33,0.71,0.73
10,29,33,0.72,0.75
10,30,33,0.73,0.77
10,31,33,0.74,0.79
10,32,33,0.75,0.81
10,33,33,0.76,0.8300000000000001
10,34,33,0.77,0.85
10,35,33,0.78,0.87
10,36,33,0.79,0.89
10,37,33,0.8,0.91
10,38,33,0.81,0.93
10,39,33,0.82,0.9500000000000001
10,40,33,0.83,0.97
10,41,33,0.84,0.99
10,42,33,0.85,1.01
10,43,33,0.86,1.03
10,44,33,0.87,1.05
10,45,33,0.88,1.07
10,46,33,0.89,1.09
10,47,33,0.9,1.11
10,48,33,0.91,1.1300000000000001
10,49,33,0.92,1.1500000000000001
10,50,33,0.93,1.17
10,51,33,0.94,1.19
10,52,33,0.95,1.21
10,53,33,0.96,1.23
10,54,33,0.97,1.25
10,55,33,0.98,1.27
10,56,33,0.99,1.29
10,57,33,1.0,1.31
10,0,34,0.44,0.16
10,1,34,0.45,0.18
10,2,34,0.46,0.2
10,3,34,0.47,0.22
10,4,34,0.48,0.24
10,5,34,0.49,0.26
10,6,34,0.5,0.28
10,7,34,0.51,0.3
10,8,34,0.52,0.32
10,9,34,0.53,0.34
10,10,34,0.54,0.36
10,11,34,0.55,0.38
10,12,34,0.56,0.4
10,13,34,0.57,0.42
10,14,34,0.58,0.44
10,15,34,0.59,0.46
10,16,34,0.6,0.48
10,17,34,0.61,0.5
10,18,34,0.62,0.52
10,19,34,0.63,0.54
10,20,34,0.64,0.56
10,21,34,0.65,0.58
10,22,34,0.66,0.6
10,23,34,0.67,0.62
10,24,34,0.68,0.64
10,25,34,0.69,0.66
10,26,34,0.7,0.68
10,27,34,0.71,0.7000000000000001
10,28,34,0.72,0.72
10,29,34,0.73,0.74
10,30,34,0.74,0.76
10,31,34,0.75,0.78
10,32,34,0.76,0.8
10,33,34,0.77,0.8200000000000001
10,34,34,0.78,0.84
10,35,34,0.79,0.86
10,36,34,0.8,0.88
10,37,34,0.81,0.9
10,38,34,0.82,0.92
10,39,34,0.83,0.9400000000000001
10,40,34,0.84,0.96
10,41,34,0.85,0.98
10,42,34,0.86,1.0
10,43,34,0.87,1.02
10,44,34,0.88,1.04
10,45,34,0.89,1.06
10,46,34,0.9,1.08
10,47,34,0.91,1.1
10,48,34,0.92,1.12
10,49,34,0.93,1.1400000000000001
10,50,34,0.94,1.16
10,51,34,0.95,1.18
10,52,34,0.96,1.2
10,53,34,0.97,1.22
10,54,34,0.98,1.24
10,55,34,0.99,1.26
10,56,34,1.0,1.28
10,0,35,0.45,0.15
10,1,35,0.46,0.17
10,2,35,0.47,0.19
10,3,35,0.48,0.21
10,4,35,0.49,0.23
10,5,35,0.5,0.25
10,6,35,0.51,0.27
10,7,35,0.52,0.29
10,8,35,0.53,0.31
10,9,35,0.54,0.33
10,10,35,0.55,0.35000000000000003
10,11,35,0.56,0.37
10,12,35,0.57,0.39
10,13,35,0.58,0.41000000000000003
10,14,35,0.59,0.43
10,15,35,0.6,0.45
10,16,35,0.61,0.47000000000000003
10,17,35,0.62,0.49
10,18,35,0.63,0.51
10,19,35,0.64,0.53
10,20,35,0.65,0.55
10,21,35,0.66,0.5700000000000001
10,22,35,0.67,0.59
10,23,35,0.68,0.61
10,24,35,0.69,0.63
10,25,35,0.7,0.65
10,26,35,0.71,0.67
10,27,35,0.72,0.6900000000000001
10,28,35,0.73,0.71
10,29,35,0.74,0.73
10,30,35,0.75,0.75
10,31,35,0.76,0.77
10,32,35,0.77,0.79
10,33,35,0.78,0.81
10,34,35,0.79,0.8300000000000001
10,35,35,0.8,0.85
10,36,35,0.81,0.87
10,37,35,0.82,0.89
10,38,35,0.83,0.91
10,39,35,0.84,0.93
10,40,35,0.85,0.9500000000000001
10,41,35,0.86,0.97
10,42,35,0.87,0.99
10,43,35,0.88,1.01
10,44,35,0.89,1.03
10,45,35,0.9,1.05
10,46,35,0.91,1.07
10,47,35,0.92,1.09
10,48,35,0.93,1.11
10,49,35,0.94,1.1300000000000001
10,50,35,0.95,1.1500000000000001
10,51,35,0.96,1.17
10,52,35,0.97,1.19
10,53,35,0.98,1.21
10,54,35,0.99,1.23
10,55,35,1.0,1.25
10,0,36,0.46,0.14
10,1,36,0.47,0.16
10,2,36,0.48,0.18
10,3,36,0.49,0.2
10,4,36,0.5,0.22
10,5,36,0.51,0.24
10,6,36,0.52,0.26
10,7,36,0.53,0.28
10,8,36,0.54,0.3
10,9,36,0.55,0.32
10,10,36,0.56,0.34
10,11,36,0.57,0.36
10,12,36,0.58,0.38
10,13,36,0.59,0.4
10,14,36,0.6,0.42
10,15,36,0.61,0.44
10,16,36,0.62,0.46
10,17,36,0.63,0.48
10,18,36,0.64,0.5
10,19,36,0.65,0.52
10,20,36,0.66,0.54
10,21,36,0.67,0.56
10,22,36,0.68,0.58
10,23,36,0.69,0.6
10,24,36,0.7,0.62
10,25,36,0.71,0.64
10,26,36,0.72,0.66
10,27,36,0.73,0.68
10,28,36,0.74,0.7000000000000001
10,29,36,0.75,0.72
10,30,36,0.76,0.74
10,31,36,0.77,0.76
10,32,36,0.78,0.78
10,33,36,0.79,0.8
10,34,36,0.8,0.8200000000000001
10,35,36,0.81,0.84
10,36,36,0.82,0.86
10,37,36,0.83,0.88
10,38,36,0.84,0.9
10,39,36,0.85,0.92
10,40,36,0.86,0.9400000000000001
10,41,36,0.87,0.96
10,42,36,0.88,0.98
10,43,36,0.89,1.0
10,44,36,0.9,1.02
10,45,36,0.91,1.04
10,46,36,0.92,1.06
10,47,36,0.93,1.08
10,48,36,0.94,1.1
10,49,36,0.95,1.12
10,50,36,0.96,1.1400000000000001
10,51,36,0.97,1.16
10,52,36,0.98,1.18
10,53,36,0.99,1.2
10,54,36,1.0,1.22
10,0,37,0.47,0.13
10,1,37,0.48,0.15
10,2,37,0.49,0.17
10,3,37,0.5,0.19
10,4,37,0.51,0.21
10,5,37,0.52,0.23
10,6,37,0.53,0.25
10,7,37,0.54,0.27
10,8,37,0.55,0.29
10,9,37,0.56,0.31
10,10,37,0.57,0.33
10,11,37,0.58,0.35000000000000003
10,12,37,0.59,0.37
10,13,37,0.6,0.39
10,14,37,0.61,0.41000000000000003
10,15,37,0.62,0.43
10,16,37,0.63,0.45
10,17,37,0.64,0.47000000000000003
10,18,37,0.65,0.49
10,19,37,0.66,0.51
10,20,37,0.67,0.53
10,21,37,0.68,0.55
10,22,37,0.69,0.5700000000000001
10,23,37,0.7,0.59
10,24,37,0.71,0.61
10,25,37,0.72,0.63
10,26,37,0.73,0.65
10,27,37,0.74,0.67
10,28,37,0.75,0.6900000000000001
10,29,37,0.76,0.71
10,30,37,0.77,0.73
10,31,37,0.78,0.75
10,32,37,0.79,0.77
10,33,37,0.8,0.79
10,34,37,0.81,0.81
10,35,37,0.82,0.8300000000000001
10,36,37,0.83,0.85
10,37,37,0.84,0.87
10,38,37,0.85,0.89
10,39,37,0.86,0.91
10,40,37,0.87,0.93
10,41,37,0.88,0.9500000000000001
10,42,37,0.89,0.97
10,43,37,0.9,0.99
10,44,37,0.91,1.01
10,45,37,0.92,1.03
10,46,37,0.93,1.05
10,47,37,0.94,1.07
10,48,37,0.95,1.09
10,49,37,0.96,1.11
10,50,37,0.97,1.1300000000000001
10,51,37,0.98,1.1500000000000001
10,52,37,0.99,1.17
10,53,37,1.0,1.19
10,0,38,0.48,0.12
10,1,38,0.49,0.14
10,2,38,0.5,0.16
10,3,38,0.51,0.18
10,4,38,0.52,0.2
10,5,38,0.53,0.22
10,6,38,0.54,0.24
10,7,38,0.55,0.26
10,8,38,0.56,0.28
10,9,38,0.57,0.3
10,10,38,0.58,0.32
10,11,38,0.59,0.34
10,12,38,0.6,0.36
10,13,38,0.61,0.38
10,14,38,0.62,0.4
10,15,38,0.63,0.42
10,16,38,0.64,0.44
10,17,38,0.65,0.46
10,18,38,0.66,0.48
10,19,38,0.67,0.5
10,20,38,0.68,0.52
10,21,38,0.69,0.54
10,22,38,0.7,0.56
10,23,38,0.71,0.58
10,24,38,0.72,0.6
10,25,38,0.73,0.62
10,26,38,0.74,0.64
10,27,38,0.75,0.66
10,28,38,0.76,0.68
10,29,38,0.77,0.7000000000000001
10,30,38,0.78,0.72
10,31,38,0.79,0.74
10,32,38,0.8,0.76
10,33,38,0.81,0.78
10,34,38,0.82,0.8
10,35,38,0.83,0.8200000000000001
10,36,38,0.84,0.84
10,37,38,0.85,0.86
10,38,38,0.86,0.88
10,39,38,0.87,0.9
10,40,38,0.88,0.92
10,41,38,0.89,0.9400000000000001
10,42,38,0.9,0.96
10,43,38,0.91,0.98
10,44,38,0.92,1.0
10,45,38,0.93,1.02
10,46,38,0.94,1.04
10,47,38,0.95,1.06
10,48,38,0.96,1.08
10,49,38,0.97,1.1
10,50,38,0.98,1.12
10,51,38,0.99,1.1400000000000001
10,52,38,1.0,1.16
10,0,39,0.49,0.11
10,1,39,0.5,0.13
10,2,39,0.51,0.15
10,3,39,0.52,0.17
10,4,39,0.53,0.19
10,5,39,0.54,0.21
10,6,39,0.55,0.23
10,7,39,0.56,0.25
10,8,39,0.57,0.27
10,9,39,0.58,0.29
10,10,39,0.59,0.31
10,11,39,0.6,0.33
10,12,39,0.61,0.35000000000000003
10,13,39,0.62,0.37
10,14,39,0.63,0.39
10,15,39,0.64,0.41000000000000003
10,16,39,0.65,0.43
10,17,39,0.66,0.45
10,18,39,0.67,0.47000000000000003
10,19,39,0.68,0.49
10,20,39,0.69,0.51
10,21,39,0.7,0.53
10,22,39,0.71,0.55
10,23,39,0.72,0.5700000000000001
10,24,39,0.73,0.59
10,25,39,0.74,0.61
10,26,39,0.75,0.63
10,27,39,0.76,0.65
10,28,39,0.77,0.67
10,29,39,0.78,0.6900000000000001
10,30,39,0.79,0.71
10,31,39,0.8,0.73
10,32,39,0.81,0.75
10,33,39,0.82,0.77
10,34,39,0.83,0.79
10,35,39,0.84,0.81
10,36,39,0.85,0.8300000000000001
10,37,39,0.86,0.85
10,38,39,0.87,0.87
10,39,39,0.88,0.89
10,40,39,0.89,0.91
10,41,39,0.9,0.93
10,42,39,0.91,0.9500000000000001
10,43,39,0.92,0.97
10,44,39,0.93,0.99
10,45,39,0.94,1.01
10,46,39,0.95,1.03
10,47,39,0.96,1.05
10,48,39,0.97,1.07
10,49,39,0.98,1.09
10,50,39,0.99,1.11
10,51,39,1.0,1.1300000000000001
10,0,40,0.5,0.1
10,1,40,0.51,0.12
10,2,40,0.52,0.14
10,3,40,0.53,0.16
10,4,40,0.54,0.18
10,5,40,0.55,0.2
10,6,40,0.56,0.22
10,7,40,0.57,0.24
10,8,40,0.58,0.26
10,9,40,0.59,0.28
10,10,40,0.6,0.3
10,11,40,0.61,0.32
10,12,40,0.62,0.34
10,13,40,0.63,0.36
10,14,40,0.64,0.38
10,15,40,0.65,0.4
10,16,40,0.66,0.42
10,17,40,0.67,0.44
10,18,40,0.68,0.46
10,19,40,0.69,0.48
10,20,40,0.7,0.5
10,21,40,0.71,0.52
10,22,40,0.72,0.54
10,23,40,0.73,0.56
10,24,40,0.74,0.58
10,25,40,0.75,0.6
10,26,40,0.76,0.62
10,27,40,0.77,0.64
10,28,40,0.78,0.66
10,29,40,0.79,0.68
10,30,40,0.8,0.7000000000000001
10,31,40,0.81,0.72
10,32,40,0.82,0.74
10,33,40,0.83,0.76
10,34,40,0.84,0.78
10,35,40,0.85,0.8
10,36,40,0.86,0.8200000000000001
10,37,40,0.87,0.84
10,38,40,0.88,0.86
10,39,40,0.89,0.88
10,40,40,0.9,0.9
10,41,40,0.91,0.92
10,42,40,0.92,0.9400000000000001
10,43,40,0.93,0.96
10,44,40,0.94,0.98
10,45,40,0.95,1.0
10,46,40,0.96,1.02
10,47,40,0.97,1.04
10,48,40,0.98,1.06
10,49,40,0.99,1.08
10,50,40,1.0,1.1
10,0,41,0.51,0.09
10,1,41,0.52,0.11
10,2,41,0.53,0.13
10,3,41,0.54,0.15
10,4,41,0.55,0.17
10,5,41,0.56,0.19
10,6,41,0.57,0.21
10,7,41,0.58,0.23
10,8,41,0.59,0.25
10,9,41,0.6,0.27
10,10,41,0.61,0.29
10,11,41,0.62,0.31
10,12,41,0.63,0.33
10,13,41,0.64,0.35000000000000003
10,14,41,0.65,0.37
10,15,41,0.66,0.39
10,16,41,0.67,0.41000000000000003
10,17,41,0.68,0.43
10,18,41,0.69,0.45
10,19,41,0.7,0.47000000000000003
10,20,41,0.71,0.49
10,21,41,0.72,0.51
10,22,41,0.73,0.53
10,23,41,0.74,0.55
10,24,41,0.75,0.5700000000000001
10,25,41,0.76,0.59
10,26,41,0.77,0.61
10,27,41,0.78,0.63
10,28,41,0.79,0.65
10,29,41,0.8,0.67
10,30,41,0.81,0.6900000000000001
10,31,41,0.82,0.71
10,32,41,0.83,0.73
10,33,41,0.84,0.75
10,34,41,0.85,0.77
10,35,41,0.86,0.79
10,36,41,0.87,0.81
10,37,41,0.88,0.8300000000000001
10,38,41,0.89,0.85
10,39,41,0.9,0.87
10,40,41,0.91,0.89
10,41,41,0.92,0.91
10,42,41,0.93,0.93
10,43,41,0.94,0.9500000000000001
10,44,41,0.95,0.97
10,45,41,0.96,0.99
10,46,41,0.97,1.01
10,47,41,0.98,1.03
10,48,41,0.99,1.05
10,49,41,1.0,1.07
10,0,42,0.52,0.08
10,1,42,0.53,0.1
10,2,42,0.54,0.12
10,3,42,0.55,0.14
10,4,42,0.56,0.16
10,5,42,0.57,0.18
10,6,42,0.58,0.2
10,7,42,0.59,0.22
10,8,42,0.6,0.24
10,9,42,0.61,0.26
10,10,42,0.62,0.28
10,11,42,0.63,0.3
10,12,42,0.64,0.32
10,13,42,0.65,0.34
10,14,42,0.66,0.36
10,15,42,0.67,0.38
10,16,42,0.68,0.4
10,17,42,0.69,0.42
10,18,42,0.7,0.44
10,19,42,0.71,0.46
10,20,42,0.72,0.48
10,21,42,0.73,0.5
10,22,42,0.74,0.52
10,23,42,0.75,0.54
10,24,42,0.76,0.56
10,25,42,0.77,0.58
10,26,42,0.78,0.6
10,27,42,0.79,0.62
10,28,42,0.8,0.64
10,29,42,0.81,0.66
10,30,42,0.82,0.68
10,31,42,0.83,0.7000000000000001
10,32,42,0.84,0.72
10,33,42,0.85,0.74
10,34,42,0.86,0.76
10,35,42,0.87,0.78
10,36,42,0.88,0.8
10,37,42,0.89,0.8200000000000001
10,38,42,0.9,0.84
10,39,42,0.91,0.86
10,40,42,0.92,0.88
10,41,42,0.93,0.9
10,42,42,0.94,0.92
10,43,42,0.95,0.9400000000000001
10,44,42,0.96,0.96
10,45,42,0.97,0.98
10,46,42,0.98,1.0
10,47,42,0.99,1.02
10,48,42,1.0,1.04
10,0,43,0.53,0.07
10,1,43,0.54,0.09
10,2,43,0.55,0.11
10,3,43,0.56,0.13
10,4,43,0.57,0.15
10,5,43,0.58,0.17
10,6,43,0.59,0.19
10,7,43,0.6,0.21
10,8,43,0.61,0.23
10,9,43,0.62,0.25
10,10,43,0.63,0.27
10,11,43,0.64,0.29
10,12,43,0.65,0.31
10,13,43,0.66,0.33
10,14,43,0.67,0.35000000000000003
10,15,43,0.68,0.37
10,16,43,0.69,0.39
10,17,43,0.7,0.41000000000000003
10,18,43,0.71,0.43
10,19,43,0.72,0.45
10,20,43,0.73,0.47000000000000003
10,21,43,0.74,0.49
10,22,43,0.75,0.51
10,23,43,0.76,0.53
10,24,43,0.77,0.55
10,25,43,0.78,0.5700000000000001
10,26,43,0.79,0.59
10,27,43,0.8,0.61
10,28,43,0.81,0.63
10,29,43,0.82,0.65
10,30,43,0.83,0.67
10,31,43,0.84,0.6900000000000001
10,32,43,0.85,0.71
10,33,43,0.86,0.73
10,34,43,0.87,0.75
10,35,43,0.88,0.77
10,36,43,0.89,0.79
10,37,43,0.9,0.81
10,38,43,0.91,0.8300000000000001
10,39,43,0.92,0.85
10,40,43,0.93,0.87
10,41,43,0.94,0.89
10,42,43,0.95,0.91
10,43,43,0.96,0.93
10,44,43,0.97,0.9500000000000001
10,45,43,0.98,0.97
10,46,43,0.99,0.99
10,47,43,1.0,1.01
10,0,44,0.54,0.06
10,1,44,0.55,0.08
10,2,44,0.56,0.1
10,3,44,0.57,0.12
10,4,44,0.58,0.14
10,5,44,0.59,0.16
10,6,44,0.6,0.18
10,7,44,0.61,0.2
10,8,44,0.62,0.22
10,9,44,0.63,0.24
10,10,44,0.64,0.26
10,11,44,0.65,0.28
10,12,44,0.66,0.3
10,13,44,0.67,0.32
10,14,44,0.68,0.34
10,15,44,0.69,0.36
10,16,44,0.7,0.38
10,17,44,0.71,0.4
10,18,44,0.72,0.42
10,19,44,0.73,0.44
10,20,44,0.74,0.46
10,21,44,0.75,0.48
10,22,44,0.76,0.5
10,23,44,0.77,0.52
10,24,44,0.78,0.54
10,25,44,0.79,0.56
10,26,44,0.8,0.58
10,27,44,0.81,0.6
10,28,44,0.82,0.62
10,29,44,0.83,0.64
10,30,44,0.84,0.66
10,31,44,0.85,0.68
10,32,44,0.86,0.7000000000000001
10,33,44,0.87,0.72
10,34,44,0.88,0.74
10,35,44,0.89,0.76
10,36,44,0.9,0.78
10,37,44,0.91,0.8
10,38,44,0.92,0.8200000000000001
10,39,44,0.93,0.84
10,40,44,0.94,0.86
10,41,44,0.95,0.88
10,42,44,0.96,0.9
10,43,44,0.97,0.92
10,44,44,0.98,0.9400000000000001
10,45,44,0.99,0.96
10,46,44,1.0,0.98
10,0,45,0.55,0.05
10,1,45,0.56,0.07
10,2,45,0.57,0.09
10,3,45,0.58,0.11
10,4,45,0.59,0.13
10,5,45,0.6,0.15
10,6,45,0.61,0.17
10,7,45,0.62,0.19
10,8,45,0.63,0.21
10,9,45,0.64,0.23
10,10,45,0.65,0.25
10,11,45,0.66,0.27
10,12,45,0.67,0.29
10,13,45,0.68,0.31
10,14,45,0.69,0.33
10,15,45,0.7,0.35000000000000003
10,16,45,0.71,0.37
10,17,45,0.72,0.39
10,18,45,0.73,0.41000000000000003
10,19,45,0.74,0.43
10,20,45,0.75,0.45
10,21,45,0.76,0.47000000000000003
10,22,45,0.77,0.49
10,23,45,0.78,0.51
10,24,45,0.79,0.53
10,25,45,0.8,0.55
10,26,45,0.81,0.5700000000000001
10,27,45,0.82,0.59
10,28,45,0.83,0.61
10,29,45,0.84,0.63
10,30,45,0.85,0.65
10,31,45,0.86,0.67
10,32,45,0.87,0.6900000000000001
10,33,45,0.88,0.71
10,34,45,0.89,0.73
10,35,45,0.9,0.75
10,36,45,0.91,0.77
10,37,45,0.92,0.79
10,38,45,0.93,0.81
10,39,45,0.94,0.8300000000000001
10,40,45,0.95,0.85
10,41,45,0.96,0.87
10,42,45,0.97,0.89
10,43,45,0.98,0.91
10,44,45,0.99,0.93
10,45,45,1.0,0.9500000000000001
10,0,46,0.56,0.04
10,1,46,0.57,0.06
10,2,46,0.58,0.08
10,3,46,0.59,0.1
10,4,46,0.6,0.12
10,5,46,0.61,0.14
10,6,46,0.62,0.16
10,7,46,0.63,0.18
10,8,46,0.64,0.2
10,9,46,0.65,0.22
10,10,46,0.66,0.24
10,11,46,0.67,0.26
10,12,46,0.68,0.28
10,13,46,0.69,0.3
10,14,46,0.7,0.32
10,15,46,0.71,0.34
10,16,46,0.72,0.36
10,17,46,0.73,0.38
10,18,46,0.74,0.4
10,19,46,0.75,0.42
10,20,46,0.76,0.44
10,21,46,0.77,0.46
10,22,46,0.78,0.48
10,23,46,0.79,0.5
10,24,46,0.8,0.52
10,25,46,0.81,0.54
10,26,46,0.82,0.56
10,27,46,0.83,0.58
10,28,46,0.84,0.6
10,29,46,0.85,0.62
10,30,46,0.86,0.64
10,31,46,0.87,0.66
10,32,46,0.88,0.68
10,33,46,0.89,0.7000000000000001
10,34,46,0.9,0.72
10,35,46,0.91,0.74
10,36,46,0.92,0.76
10,37,46,0.93,0.78
10,38,46,0.94,0.8
10,39,46,0.95,0.8200000000000001
10,40,46,0.96,0.84
10,41,46,0.97,0.86
10,42,46,0.98,0.88
10,43,46,0.99,0.9
10,44,46,1.0,0.92
10,0,47,0.57,0.03
10,1,47,0.58,0.05
10,2,47,0.59,0.07
10,3,47,0.6,0.09
10,4,47,0.61,0.11
10,5,47,0.62,0.13
10,6,47,0.63,0.15
10,7,47,0.64,0.17
10,8,47,0.65,0.19
10,9,47,0.66,0.21
10,10,47,0.67,0.23
10,11,47,0.68,0.25
10,12,47,0.69,0.27
10,13,47,0.7,0.29
10,14,47,0.71,0.31
10,15,47,0.72,0.33
10,16,47,0.73,0.35000000000000003
10,17,47,0.74,0.37
10,18,47,0.75,0.39
10,19,47,0.76,0.41000000000000003
10,20,47,0.77,0.43
10,21,47,0.78,0.45
10,22,47,0.79,0.47000000000000003
10,23,47,0.8,0.49
10,24,47,0.81,0.51
10,25,47,0.82,0.53
10,26,47,0.83,0.55
10,27,47,0.84,0.5700000000000001
10,28,47,0.85,0.59
10,29,47,0.86,0.61
10,30,47,0.87,0.63
10,31,47,0.88,0.65
10,32,47,0.89,0.67
10,33,47,0.9,0.6900000000000001
10,34,47,0.91,0.71
10,35,47,0.92,0.73
10,36,47,0.93,0.75
10,37,47,0.94,0.77
10,38,47,0.95,0.79
10,39,47,0.96,0.81
10,40,47,0.97,0.8300000000000001
10,41,47,0.98,0.85
10,42,47,0.99,0.87
10,43,47,1.0,0.89
10,0,48,0.58,0.02
10,1,48,0.59,0.04
10,2,48,0.6,0.06
10,3,48,0.61,0.08
10,4,48,0.62,0.1
10,5,48,0.63,0.12
10,6,48,0.64,0.14
10,7,48,0.65,0.16
10,8,48,0.66,0.18
10,9,48,0.67,0.2
10,10,48,0.68,0.22
10,11,48,0.69,0.24
10,12,48,0.7,0.26
10,13,48,0.71,0.28
10,14,48,0.72,0.3
10,15,48,0.73,0.32
10,16,48,0.74,0.34
10,17,48,0.75,0.36
10,18,48,0.76,0.38
10,19,48,0.77,0.4
10,20,48,0.78,0.42
10,21,48,0.79,0.44
10,22,48,0.8,0.46
10,23,48,0.81,0.48
10,24,48,0.82,0.5
10,25,48,0.83,0.52
10,26,48,0.84,0.54
10,27,48,0.85,0.56
10,28,48,0.86,0.58
10,29,48,0.87,0.6
10,30,48,0.88,0.62
10,31,48,0.89,0.64
10,32,48,0.9,0.66
10,33,48,0.91,0.68
10,34,48,0.92,0.7000000000000001
10,35,48,0.93,0.72
10,36,48,0.94,0.74
10,37,48,0.95,0.76
10,38,48,0.96,0.78
10,39,48,0.97,0.8
10,40,48,0.98,0.8200000000000001
10,41,48,0.99,0.84
10,42,48,1.0,0.86
10,0,49,0.59,0.01
10,1,49,0.6,0.03
10,2,49,0.61,0.05
10,3,49,0.62,0.07
10,4,49,0.63,0.09
10,5,49,0.64,0.11
10,6,49,0.65,0.13
10,7,49,0.66,0.15
10,8,49,0.67,0.17
10,9,49,0.68,0.19
10,10,49,0.69,0.21
10,11,49,0.7,0.23
10,12,49,0.71,0.25
10,13,49,0.72,0.27
10,14,49,0.73,0.29
10,15,49,0.74,0.31
10,16,49,0.75,0.33
10,17,49,0.76,0.35000000000000003
10,18,49,0.77,0.37
10,19,49,0.78,0.39
10,20,49,0.79,0.41000000000000003
10,21,49,0.8,0.43
10,22,49,0.81,0.45
10,23,49,0.82,0.47000000000000003
10,24,49,0.83,0.49
10,25,49,0.84,0.51
10,26,49,0.85,0.53
10,27,49,0.86,0.55
10,28,49,0.87,0.5700000000000001
10,29,49,0.88,0.59
10,30,49,0.89,0.61
10,31,49,0.9,0.63
10,32,49,0.91,0.65
10,33,49,0.92,0.67
10,34,49,0.93,0.6900000000000001
10,35,49,0.94,0.71
10,36,49,0.95,0.73
10,37,49,0.96,0.75
10,38,49,0.97,0.77
10,39,49,0.98,0.79
10,40,49,0.99,0.81
10,41,49,1.0,0.8300000000000001
10,0,50,0.6,0.0
10,1,50,0.61,0.02
10,2,50,0.62,0.04
10,3,50,0.63,0.06
10,4,50,0.64,0.08
10,5,50,0.65,0.1
10,6,50,0.66,0.12
10,7,50,0.67,0.14
10,8,50,0.68,0.16
10,9,50,0.69,0.18
10,10,50,0.7,0.2
10,11,50,0.71,0.22
10,12,50,0.72,0.24
10,13,50,0.73,0.26
10,14,50,0.74,0.28
10,15,50,0.75,0.3
10,16,50,0.76,0.32
10,17,50,0.77,0.34
10,18,50,0.78,0.36
10,19,50,0.79,0.38
10,20,50,0.8,0.4
10,21,50,0.81,0.42
10,22,50,0.82,0.44
10,23,50,0.83,0.46
10,24,50,0.84,0.48
10,25,50,0.85,0.5
10,26,50,0.86,0.52
10,27,50,0.87,0.54
10,28,50,0.88,0.56
10,29,50,0.89,0.58
10,30,50,0.9,0.6
10,31,50,0.91,0.62
10,32,50,0.92,0.64
10,33,50,0.93,0.66
10,34,50,0.94,0.68
10,35,50,0.95,0.7000000000000001
10,36,50,0.96,0.72
10,37,50,0.97,0.74
10,38,50,0.98,0.76
10,39,50,0.99,0.78
10,40,50,1.0,0.8
10,0,51,0.61,-0.01
10,1,51,0.62,0.01
10,2,51,0.63,0.03
10,3,51,0.64,0.05
10,4,51,0.65,0.07
10,5,51,0.66,0.09
10,6,51,0.67,0.11
10,7,51,0.68,0.13
10,8,51,0.69,0.15
10,9,51,0.7,0.17
10,10,51,0.71,0.19
10,11,51,0.72,0.21
10,12,51,0.73,0.23
10,13,51,0.74,0.25
10,14,51,0.75,0.27
10,15,51,0.76,0.29
10,16,51,0.77,0.31
10,17,51,0.78,0.33
10,18,51,0.79,0.35000000000000003
10,19,51,0.8,0.37
10,20,51,0.81,0.39
10,21,51,0.82,0.41000000000000003
10,22,51,0.83,0.43
10,23,51,0.84,0.45
10,24,51,0.85,0.47000000000000003
